GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03,HC01_VC04,HC02_VC04,HC03_VC04,HC04_VC04,HC01_VC05,HC02_VC05,HC03_VC05,HC04_VC05,HC01_VC08,HC02_VC08,HC03_VC08,HC04_VC08,HC01_VC09,HC02_VC09,HC03_VC09,HC04_VC09,HC01_VC10,HC02_VC10,HC03_VC10,HC04_VC10,HC01_VC11,HC02_VC11,HC03_VC11,HC04_VC11,HC01_VC12,HC02_VC12,HC03_VC12,HC04_VC12,HC01_VC13,HC02_VC13,HC03_VC13,HC04_VC13,HC01_VC14,HC02_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC20,HC02_VC20,HC03_VC20,HC04_VC20,HC01_VC23,HC02_VC23,HC03_VC23,HC04_VC23,HC01_VC26,HC02_VC26,HC03_VC26,HC04_VC26,HC01_VC27,HC02_VC27,HC03_VC27,HC04_VC27,HC01_VC28,HC02_VC28,HC03_VC28,HC04_VC28,HC01_VC29,HC02_VC29,HC03_VC29,HC04_VC29,HC01_VC32,HC02_VC32,HC03_VC32,HC04_VC32,HC01_VC33,HC02_VC33,HC03_VC33,HC04_VC33,HC01_VC34,HC02_VC34,HC03_VC34,HC04_VC34,HC01_VC37,HC02_VC37,HC03_VC37,HC04_VC37,HC01_VC38,HC02_VC38,HC03_VC38,HC04_VC38,HC01_VC39,HC02_VC39,HC03_VC39,HC04_VC39,HC01_VC43,HC02_VC43,HC03_VC43,HC04_VC43,HC01_VC44,HC02_VC44,HC03_VC44,HC04_VC44,HC01_VC45,HC02_VC45,HC03_VC45,HC04_VC45,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC49,HC02_VC49,HC03_VC49,HC04_VC49,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC51,HC02_VC51,HC03_VC51,HC04_VC51,HC01_VC52,HC02_VC52,HC03_VC52,HC04_VC52,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC54,HC02_VC54,HC03_VC54,HC04_VC54,HC01_VC55,HC02_VC55,HC03_VC55,HC04_VC55,HC01_VC56,HC02_VC56,HC03_VC56,HC04_VC56,HC01_VC57,HC02_VC57,HC03_VC57,HC04_VC57,HC01_VC58,HC02_VC58,HC03_VC58,HC04_VC58,HC01_VC59,HC02_VC59,HC03_VC59,HC04_VC59,HC01_VC60,HC02_VC60,HC03_VC60,HC04_VC60,HC01_VC61,HC02_VC61,HC03_VC61,HC04_VC61,HC01_VC62,HC02_VC62,HC03_VC62,HC04_VC62,HC01_VC63,HC02_VC63,HC03_VC63,HC04_VC63,HC01_VC64,HC02_VC64,HC03_VC64,HC04_VC64,HC01_VC65,HC02_VC65,HC03_VC65,HC04_VC65,HC01_VC66,HC02_VC66,HC03_VC66,HC04_VC66,HC01_VC67,HC02_VC67,HC03_VC67,HC04_VC67,HC01_VC68,HC02_VC68,HC03_VC68,HC04_VC68,HC01_VC69,HC02_VC69,HC03_VC69,HC04_VC69,HC01_VC70,HC02_VC70,HC03_VC70,HC04_VC70,HC01_VC71,HC02_VC71,HC03_VC71,HC04_VC71,HC01_VC72,HC02_VC72,HC03_VC72,HC04_VC72,HC01_VC73,HC02_VC73,HC03_VC73,HC04_VC73,HC01_VC74,HC02_VC74,HC03_VC74,HC04_VC74,HC01_VC77,HC02_VC77,HC03_VC77,HC04_VC77,HC01_VC78,HC02_VC78,HC03_VC78,HC04_VC78,HC01_VC79,HC02_VC79,HC03_VC79,HC04_VC79,HC01_VC80,HC02_VC80,HC03_VC80,HC04_VC80,HC01_VC81,HC02_VC81,HC03_VC81,HC04_VC81,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC89,HC02_VC89,HC03_VC89,HC04_VC89,HC01_VC90,HC02_VC90,HC03_VC90,HC04_VC90,HC01_VC91,HC02_VC91,HC03_VC91,HC04_VC91,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC99,HC02_VC99,HC03_VC99,HC04_VC99,HC01_VC100,HC02_VC100,HC03_VC100,HC04_VC100,HC01_VC101,HC02_VC101,HC03_VC101,HC04_VC101,HC01_VC102,HC02_VC102,HC03_VC102,HC04_VC102,HC01_VC104,HC02_VC104,HC03_VC104,HC04_VC104,HC01_VC108,HC02_VC108,HC03_VC108,HC04_VC108,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC110,HC02_VC110,HC03_VC110,HC04_VC110
8600000US21711,21711,ZCTA5 21711,788,215,788,,433,124,54.9,5.5,355,108,45.1,5.5,20,22,2.5,2.7,44,39,5.6,4.2,22,23,2.8,2.7,51,39,6.5,4.0,60,46,7.6,5.1,84,57,10.7,5.8,103,60,13.1,6.4,149,71,18.9,8.1,36,29,4.6,3.9,51,36,6.5,4.7,73,53,9.3,6.3,86,51,10.9,6.7,9,14,1.1,1.8,45.3,11.1,,,670,173,85.0,8.1,621,158,78.8,9.5,189,79,24.0,9.9,168,77,21.3,9.4,670,173,670,,357,96,53.3,4.9,313,89,46.7,4.9,168,77,168,,92,44,54.8,9.3,76,39,45.2,9.3,788,215,788,,788,215,100.0,4.0,0,12,0.0,4.0,788,215,100.0,4.0,788,215,100.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,788,215,788,,788,215,100.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,788,215,788,,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,788,215,100.0,4.0,788,215,100.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,0,12,0.0,4.0,363,77,,,670,173,670,,357,96,53.3,4.9,313,89,46.7,4.9
8600000US21713,21713,ZCTA5 21713,9385,747,9385,,4509,406,48.0,2.8,4876,505,52.0,2.8,488,179,5.2,1.8,594,157,6.3,1.7,463,143,4.9,1.5,476,154,5.1,1.6,565,203,6.0,2.0,838,209,8.9,2.0,1239,238,13.2,2.1,1375,241,14.7,2.5,852,183,9.1,1.9,874,216,9.3,2.2,922,199,9.8,2.3,485,161,5.2,1.7,214,112,2.3,1.1,45.2,2.9,,,7518,610,80.1,2.2,7225,607,77.0,2.5,2047,302,21.8,3.1,1621,257,17.3,2.6,7518,610,7518,,3561,361,47.4,2.4,3957,347,52.6,2.4,1621,257,1621,,629,143,38.8,6.7,992,196,61.2,6.7,9385,747,9385,,9285,738,98.9,0.8,100,75,1.1,0.8,9285,738,98.9,0.8,8966,752,95.5,1.8,141,93,1.5,1.0,30,32,0.3,0.3,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,148,126,1.6,1.4,16,25,0.2,0.3,0,17,0.0,0.3,43,63,0.5,0.7,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,89,91,0.9,1.0,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,0,17,0.0,0.3,100,75,1.1,0.8,88,72,0.9,0.8,0,17,0.0,0.3,0,17,0.0,0.3,12,21,0.1,0.2,9385,747,9385,,9054,766,96.5,1.7,241,121,2.6,1.3,42,39,0.4,0.4,148,126,1.6,1.4,0,17,0.0,0.3,0,17,0.0,0.3,9385,747,9385,,26,25,0.3,0.3,0,17,0.0,0.3,5,10,0.1,0.1,0,17,0.0,0.3,21,27,0.2,0.3,9359,749,99.7,0.3,8952,750,95.4,1.8,141,93,1.5,1.0,30,32,0.3,0.3,148,126,1.6,1.4,0,17,0.0,0.3,0,17,0.0,0.3,88,72,0.9,0.8,0,17,0.0,0.3,88,72,0.9,0.8,3971,277,,,7388,589,7388,,3516,358,47.6,2.4,3872,329,52.4,2.4
8600000US21714,21714,ZCTA5 21714,65,59,65,,20,30,30.8,30.0,45,35,69.2,30.0,0,12,0.0,36.7,0,12,0.0,36.7,6,10,9.2,22.3,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,6,10,9.2,22.7,6,10,9.2,17.9,6,11,9.2,18.9,0,12,0.0,36.7,41,62,63.1,62.0,0,12,0.0,36.7,0,12,0.0,36.7,71.4,34.9,,,59,62,90.8,22.3,59,62,90.8,22.3,41,62,63.1,62.0,41,62,63.1,62.0,59,62,59,,20,30,33.9,28.6,39,35,66.1,28.6,41,62,41,,20,30,48.8,3.7,21,32,51.2,3.7,65,59,65,,65,59,100.0,36.7,0,12,0.0,36.7,65,59,100.0,36.7,65,59,100.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,65,59,65,,65,59,100.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,65,59,65,,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,65,59,100.0,36.7,65,59,100.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,0,12,0.0,36.7,32,29,,,59,62,59,,20,30,33.9,28.6,39,35,66.1,28.6
8600000US21716,21716,ZCTA5 21716,5071,175,5071,,2465,186,48.6,2.9,2606,152,51.4,2.9,307,111,6.1,2.1,457,135,9.0,2.6,305,83,6.0,1.6,382,117,7.5,2.3,311,112,6.1,2.2,683,165,13.5,3.3,626,144,12.3,2.8,838,157,16.5,3.1,306,88,6.0,1.8,203,82,4.0,1.6,400,133,7.9,2.6,181,77,3.6,1.5,72,72,1.4,1.4,36.1,2.7,,,3797,212,74.9,3.8,3540,201,69.8,3.8,748,149,14.8,2.9,653,148,12.9,2.9,3797,212,3797,,1833,187,48.3,3.2,1964,131,51.7,3.2,653,148,653,,257,94,39.4,11.1,396,113,60.6,11.1,5071,175,5071,,4817,247,95.0,3.1,254,158,5.0,3.1,4817,247,95.0,3.1,4703,238,92.7,3.3,105,92,2.1,1.8,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,9,14,0.2,0.3,0,17,0.0,0.6,9,14,0.2,0.3,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,254,158,5.0,3.1,138,136,2.7,2.7,70,76,1.4,1.5,34,44,0.7,0.9,0,17,0.0,0.6,5071,175,5071,,4957,180,97.8,1.8,243,147,4.8,2.9,82,83,1.6,1.6,34,44,0.7,0.9,9,14,0.2,0.3,12,18,0.2,0.4,5071,175,5071,,234,148,4.6,2.9,139,114,2.7,2.2,0,17,0.0,0.6,0,17,0.0,0.6,95,78,1.9,1.5,4837,224,95.4,2.9,4520,258,89.1,3.9,105,92,2.1,1.8,0,17,0.0,0.6,0,17,0.0,0.6,9,14,0.2,0.3,0,17,0.0,0.6,203,142,4.0,2.8,0,17,0.0,0.6,203,142,4.0,2.8,2093,123,,,3741,214,3741,,1824,189,48.8,3.4,1917,137,51.2,3.4
8600000US21717,21717,ZCTA5 21717,34,53,34,,24,37,70.6,7.1,10,17,29.4,7.1,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,13,20,38.2,5.7,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,10,17,29.4,7.1,11,17,32.4,5.6,0,12,0.0,50.9,0,12,0.0,50.9,62.4,0.2,,,34,53,100.0,50.9,34,53,100.0,50.9,21,34,61.8,5.7,11,17,32.4,5.6,34,53,34,,24,37,70.6,7.1,10,17,29.4,7.1,11,17,11,,11,17,100.0,89.4,0,12,0.0,89.4,34,53,34,,34,53,100.0,50.9,0,12,0.0,50.9,34,53,100.0,50.9,34,53,100.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,34,53,34,,34,53,100.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,34,53,34,,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,34,53,100.0,50.9,34,53,100.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,0,12,0.0,50.9,10,17,,,34,53,34,,24,37,70.6,7.1,10,17,29.4,7.1
8600000US21718,21718,ZCTA5 21718,150,38,150,,75,23,50.0,10.1,75,25,50.0,10.1,14,14,9.3,8.2,3,4,2.0,2.7,9,7,6.0,4.9,6,7,4.0,4.6,4,5,2.7,3.6,4,4,2.7,3.0,27,17,18.0,9.1,23,12,15.3,7.5,15,12,10.0,7.9,14,9,9.3,6.6,19,12,12.7,8.9,12,10,8.0,6.4,0,12,0.0,19.3,47.5,8.9,,,118,28,78.7,9.5,118,28,78.7,9.5,35,14,23.3,10.9,31,14,20.7,10.7,118,28,118,,56,17,47.5,9.5,62,19,52.5,9.5,31,14,31,,17,10,54.8,19.8,14,9,45.2,19.8,150,38,150,,149,38,99.3,2.6,1,4,0.7,2.6,149,38,99.3,2.6,149,38,99.3,2.6,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,1,4,0.7,2.6,1,4,0.7,2.6,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,150,38,150,,150,38,100.0,19.3,1,4,0.7,2.6,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,150,38,150,,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,150,38,100.0,19.3,149,38,99.3,2.6,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,0,12,0.0,19.3,1,4,0.7,2.6,0,12,0.0,19.3,1,4,0.7,2.6,70,18,,,115,27,115,,55,17,47.8,10.0,60,18,52.2,10.0
8600000US21719,21719,ZCTA5 21719,1343,208,1343,,690,131,51.4,5.1,653,117,48.6,5.1,111,42,8.3,2.9,106,50,7.9,3.6,69,28,5.1,2.1,92,35,6.9,2.3,114,78,8.5,5.3,125,64,9.3,4.4,145,38,10.8,3.1,170,61,12.7,4.2,98,42,7.3,3.0,104,58,7.7,4.0,102,51,7.6,3.4,107,40,8.0,3.0,0,12,0.0,2.4,38.8,5.2,,,1000,179,74.5,4.6,952,168,70.9,4.6,260,92,19.4,5.6,209,61,15.6,3.8,1000,179,1000,,470,103,47.0,5.2,530,103,53.0,5.2,209,61,209,,113,54,54.1,15.0,96,31,45.9,15.0,1343,208,1343,,1302,210,96.9,3.8,41,52,3.1,3.8,1302,210,96.9,3.8,1280,213,95.3,3.9,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,13,20,1.0,1.5,13,20,1.0,1.5,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,9,11,0.7,0.9,41,52,3.1,3.8,41,52,3.1,3.8,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,1343,208,1343,,1321,212,98.4,1.8,41,52,3.1,3.8,0,12,0.0,2.4,0,12,0.0,2.4,13,20,1.0,1.5,9,11,0.7,0.9,1343,208,1343,,18,22,1.3,1.7,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,18,22,1.3,1.7,1325,213,98.7,1.7,1271,216,94.6,4.2,0,12,0.0,2.4,0,12,0.0,2.4,0,12,0.0,2.4,13,20,1.0,1.5,0,12,0.0,2.4,41,52,3.1,3.8,0,12,0.0,2.4,41,52,3.1,3.8,690,80,,,1000,179,1000,,470,103,47.0,5.2,530,103,53.0,5.2
8600000US21722,21722,ZCTA5 21722,5511,592,5511,,3004,404,54.5,2.8,2507,259,45.5,2.8,240,108,4.4,1.8,252,106,4.6,1.7,398,125,7.2,1.8,511,155,9.3,2.3,380,148,6.9,2.5,431,144,7.8,2.5,585,130,10.6,2.1,1086,169,19.7,3.2,360,118,6.5,2.2,248,102,4.5,1.8,705,130,12.8,2.4,245,86,4.4,1.6,70,40,1.3,0.7,44.5,4.6,,,4295,377,77.9,4.5,4018,332,72.9,4.3,1170,183,21.2,3.2,1020,146,18.5,2.7,4295,377,4295,,2254,239,52.5,2.9,2041,214,47.5,2.9,1020,146,1020,,535,94,52.5,4.8,485,82,47.5,4.8,5511,592,5511,,5368,591,97.4,1.8,143,100,2.6,1.8,5368,591,97.4,1.8,5285,590,95.9,2.2,4,5,0.1,0.1,5,7,0.1,0.1,5,7,0.1,0.1,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,60,38,1.1,0.7,4,7,0.1,0.1,0,17,0.0,0.6,44,45,0.8,0.8,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,12,18,0.2,0.3,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,0,17,0.0,0.6,14,26,0.3,0.5,143,100,2.6,1.8,0,17,0.0,0.6,46,66,0.8,1.2,54,70,1.0,1.3,10,16,0.2,0.3,5511,592,5511,,5411,588,98.2,0.9,16,18,0.3,0.3,66,69,1.2,1.2,116,92,2.1,1.7,0,17,0.0,0.6,47,48,0.9,0.8,5511,592,5511,,42,39,0.8,0.7,0,17,0.0,0.6,4,6,0.1,0.1,0,17,0.0,0.6,38,38,0.7,0.7,5469,583,99.2,0.7,5280,589,95.8,2.2,4,5,0.1,0.1,5,7,0.1,0.1,60,38,1.1,0.7,0,17,0.0,0.6,0,17,0.0,0.6,120,94,2.2,1.7,10,20,0.2,0.4,110,90,2.0,1.6,2070,158,,,4245,376,4245,,2226,244,52.4,3.0,2019,212,47.6,3.0
8600000US21723,21723,ZCTA5 21723,690,223,690,,314,129,45.5,9.7,376,129,54.5,9.7,45,55,6.5,7.2,0,12,0.0,4.6,52,43,7.5,5.4,101,65,14.6,7.8,0,12,0.0,4.6,49,51,7.1,7.5,140,91,20.3,9.5,155,69,22.5,8.9,77,57,11.2,9.1,22,36,3.2,4.8,40,47,5.8,7.1,9,14,1.3,2.1,0,12,0.0,4.6,43.8,3.3,,,533,164,77.2,8.3,492,149,71.3,8.9,71,59,10.3,8.1,49,47,7.1,7.0,533,164,533,,235,94,44.1,10.3,298,102,55.9,10.3,49,47,49,,12,19,24.5,28.3,37,35,75.5,28.3,690,223,690,,677,224,98.1,3.1,13,21,1.9,3.1,677,224,98.1,3.1,456,217,66.1,19.4,100,114,14.5,15.3,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,109,93,15.8,14.0,48,72,7.0,10.2,33,53,4.8,8.1,0,12,0.0,4.6,0,12,0.0,4.6,28,30,4.1,4.9,0,12,0.0,4.6,0,12,0.0,4.6,12,23,1.7,3.4,12,23,1.7,3.4,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,13,21,1.9,3.1,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,690,223,690,,456,217,66.1,19.4,100,114,14.5,15.3,0,12,0.0,4.6,122,96,17.7,14.6,25,42,3.6,6.3,0,12,0.0,4.6,690,223,690,,58,93,8.4,12.6,0,12,0.0,4.6,0,12,0.0,4.6,0,12,0.0,4.6,58,93,8.4,12.6,632,198,91.6,12.6,398,192,57.7,20.4,100,114,14.5,15.3,0,12,0.0,4.6,109,93,15.8,14.0,12,23,1.7,3.4,0,12,0.0,4.6,13,21,1.9,3.1,0,12,0.0,4.6,13,21,1.9,3.1,238,67,,,459,145,459,,194,70,42.3,10.2,265,103,57.7,10.2
8600000US21727,21727,ZCTA5 21727,6483,387,6483,,3145,329,48.5,3.6,3338,271,51.5,3.6,295,91,4.6,1.3,287,102,4.4,1.5,336,88,5.2,1.4,1068,179,16.5,2.6,1220,239,18.8,3.3,593,180,9.1,2.6,520,109,8.0,1.7,1061,207,16.4,2.8,208,74,3.2,1.2,172,61,2.7,1.0,298,76,4.6,1.2,269,79,4.1,1.3,156,77,2.4,1.2,25.3,2.0,,,5308,354,81.9,2.5,4107,340,63.4,3.5,824,161,12.7,2.7,723,159,11.2,2.6,5308,354,5308,,2475,292,46.6,3.6,2833,218,53.4,3.6,723,159,723,,244,60,33.7,7.6,479,135,66.3,7.6,6483,387,6483,,6404,385,98.8,0.7,79,45,1.2,0.7,6404,385,98.8,0.7,5794,427,89.4,3.9,320,109,4.9,1.7,22,24,0.3,0.4,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,228,197,3.5,3.0,144,185,2.2,2.8,8,11,0.1,0.2,27,26,0.4,0.4,12,18,0.2,0.3,6,9,0.1,0.1,2,4,0.0,0.1,29,32,0.4,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,0,17,0.0,0.5,40,29,0.6,0.4,79,45,1.2,0.7,20,20,0.3,0.3,17,16,0.3,0.3,19,25,0.3,0.4,16,25,0.2,0.4,6483,387,6483,,5850,430,90.2,3.9,363,114,5.6,1.7,55,34,0.8,0.5,254,196,3.9,3.0,0,17,0.0,0.5,40,29,0.6,0.4,6483,387,6483,,197,66,3.0,1.0,7,8,0.1,0.1,33,29,0.5,0.4,21,27,0.3,0.4,136,53,2.1,0.8,6286,389,97.0,1.0,5653,421,87.2,3.9,307,112,4.7,1.7,19,23,0.3,0.4,228,197,3.5,3.0,0,17,0.0,0.5,0,17,0.0,0.5,79,45,1.2,0.7,0,17,0.0,0.5,79,45,1.2,0.7,1795,149,,,5214,350,5214,,2419,276,46.4,3.4,2795,216,53.6,3.4
8600000US21733,21733,ZCTA5 21733,838,230,838,,464,152,55.4,7.8,374,115,44.6,7.8,33,36,3.9,4.0,48,60,5.7,6.7,39,36,4.7,4.2,26,31,3.1,3.3,76,53,9.1,5.5,49,55,5.8,6.1,174,98,20.8,10.5,174,90,20.8,9.9,52,65,6.2,7.0,33,45,3.9,5.2,110,52,13.1,6.6,24,25,2.9,3.0,0,12,0.0,3.8,44.1,7.3,,,692,195,82.6,9.7,671,190,80.1,9.5,167,74,19.9,8.9,134,61,16.0,7.5,692,195,692,,405,141,58.5,7.0,287,76,41.5,7.0,134,61,134,,51,42,38.1,24.6,83,48,61.9,24.6,838,230,838,,828,230,98.8,2.2,10,18,1.2,2.2,828,230,98.8,2.2,828,230,98.8,2.2,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,10,18,1.2,2.2,10,18,1.2,2.2,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,838,230,838,,838,230,100.0,3.8,10,18,1.2,2.2,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,838,230,838,,10,18,1.2,2.2,10,18,1.2,2.2,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,828,230,98.8,2.2,828,230,98.8,2.2,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,0,12,0.0,3.8,340,83,,,692,195,692,,405,141,58.5,7.0,287,76,41.5,7.0
